ndvi,savi,evi,gndvi,ndmi,nsi,msavi,gci,gli,sipi,sr,osavi,gci2,arvi2,mtvi2,rdvi,gvi,ndii,ndwi,grvi,lai,tcari,mcari,wdvi,pssra,dvi,era5d_prec,era5_wind,era5m_wind,era5m_prec,era5_mean_temp,era5_min_temp,era5_max_temp,era5m_mean_temp,era5m_min_temp,era5m_max_temp,chirpsd_prec,chirpsm_prec,temp_MIN,temp_MAX,temp_MEAN,fpar,m_lai,m_gndvi,m_ndvi,m_ndmi,gpp,npp,Tmst_MIN,Tmst_MAX,Tmst_MEAN,mod_lst,ggcp10,JoinedYld
0.269072131,0.403601259,2.082720951,0.262958823,0.104493426,-44.79519735,0.421172444,0.723642159,0.03033332,1.13019781,1.750389382,0.312121955,0.049762296,0.228131118,0.385787234,46.01766435,0.107367417,0.201035577,-0.262958823,1.01394741,0.85550297,23812.67555,0.366140481,13351.84443,0.585714659,7885.671358,0.008727407,-0.399794859,-0.398352785,0.267044554,290.9799831,286.3562087,296.6653555,290.990725,284.7549927,299.1026865,5.568398178,28.39883055,21.78675736,25.77699005,23.71189705,62.2229911,25.67636281,0.651967118,0.682649191,0.182823025,484.798413,14452.29678,144.1000061,197.1999969,173.5833329,14963.5623,2.95609532,2.6775351
0.124975464,0.18746072,7.384017338,0.13284671,0.065085454,-56.98605476,0.219650436,0.311288339,0.007772499,1.238247748,1.291107984,0.144970926,-0.037420434,0.095535007,0.185286204,24.43741243,0.050367331,0.145210742,-0.13284671,0.984228265,0.334161229,14173.51928,0.221546647,13505.50046,0.767622909,4794.144114,0.003296479,-1.311865212,-1.310373065,0.100873467,290.8024572,286.8098476,295.6897999,290.814313,284.7557861,298.448597,2.716459315,13.85394246,19.78188324,27.94252544,24.29617509,48.1835848,14.60016332,0.565442811,0.538917202,0.088088533,378.4030597,13120.14029,0.0,60.70000076,30.152,15033.34385,1.717700757,2.64695088
0.142742299,0.214110582,-0.708181331,0.150310483,0.079421714,-69.37789571,0.246901874,0.361602054,0.01470923,1.249940536,1.340222203,0.165580357,-0.032106495,0.102292073,0.211138861,27.78041164,0.0519714,0.186838683,-0.150310483,0.984784516,0.398441636,16101.29708,0.243523795,13990.06672,0.741730994,5432.408033,0.002178488,-0.396236835,-0.397864319,0.066701675,299.5509481,296.5066816,303.5245437,299.5667452,294.9015388,305.961875,4.178536136,21.34879985,31.94147216,34.98448732,33.46465999,46.37960015,14.26928371,0.517833507,0.487824509,0.028761328,334.5268361,7530.955576,0.0,342.2999878,192.8554933,15214.11752,2.58421259,0.63130919
0.080704373,0.121055264,9.99540939,0.083467307,0.107312602,-134.6434354,0.14891139,0.182812934,0.000992017,1.081611514,1.176309576,0.093616753,-0.052390122,0.073375899,0.129383306,17.49994403,0.037932639,0.199830215,-0.083467307,0.994478021,0.173988423,11326.48753,0.142947776,14794.44271,0.846326717,3802.943388,0.005267345,-0.709740302,-0.707989547,0.161177536,289.9918696,286.6036058,294.2018795,290.0032973,284.3852,296.6678993,3.030578218,15.45773424,27.00925785,30.34801271,28.71653863,48.68021349,16.26087998,0.609995857,0.585653099,0.156759712,418.0855513,13459.17187,27.89999962,91.69999695,70.76315835,15060.52302,1.574927896,1.48115404
0.249632624,0.374442877,2.368608701,0.244612264,0.142398202,-62.82122704,0.398887829,0.650192748,0.024725216,1.113664064,1.668288502,0.289572345,0.03829152,0.215156155,0.365240611,43.92388785,0.102546038,0.237082103,-0.244612264,1.010817405,0.785170835,23327.63615,0.347025598,13581.53945,0.607497164,7733.998508,0.004873875,-0.387424854,-0.385240349,0.14883169,294.2844472,290.1806939,299.6686083,294.2874266,288.7648273,301.9001252,5.719362056,29.1687468,24.04597833,28.28189362,26.34830184,68.25762331,25.94982809,0.667047691,0.695542464,0.214166715,521.3413837,13236.85765,200.0,393.2999878,294.5774648,14931.10245,2.710103885,2.16855294
0.200629917,0.300940357,3.091462642,0.19777714,0.09805901,-56.25690233,0.331367768,0.502397597,0.020737483,1.133315874,1.512306245,0.232729585,0.008042135,0.168707952,0.301923822,36.78456667,0.080795439,0.19674531,-0.19777714,1.006135141,0.607879041,20372.76384,0.291153959,13718.63914,0.672405773,6766.350111,0.006781991,0.157726192,0.158559021,0.207372717,295.6529524,292.7104454,299.3824874,295.6570547,291.5967172,301.6023056,5.008753142,25.54464059,28.17315526,31.05977949,29.72632137,59.32259056,18.98053228,0.624809758,0.647126652,0.138297165,430.7885622,11221.30321,186.6999969,323.3999939,259.5028578,15049.75521,2.701058987,1.39277693
0.104366833,0.156548146,1.245213731,0.136337544,0.00943581,-12.66066276,0.187794641,0.319879826,0.001471929,1.566857928,1.235419975,0.121065006,-0.065765755,0.043839435,0.119864769,20.22937215,0.032758028,0.101663789,-0.136337544,0.93739861,0.259599203,11029.538,0.263550557,12583.60617,0.761786287,3934.263116,0.001141073,-1.252565025,-1.252710073,0.034969316,297.8432885,293.4043844,303.0372281,297.8547355,291.4845493,306.0039633,1.0211809,5.302845008,26.50152885,35.96237946,31.52215911,30.60505677,7.994365828,0.501544947,0.353438641,-0.111699519,201.187916,5774.245673,0.0,36.5,5.774999986,15399.33256,1.870771734,1.28
0.1552433,0.232861792,1.47310209,0.16346519,0.066764197,-47.4269565,0.267309298,0.394317014,0.017329019,1.278098797,1.371355975,0.180081446,-0.027923195,0.108877274,0.228487086,29.94332776,0.055165322,0.17095568,-0.16346519,0.983513972,0.443670258,17167.24209,0.263850685,13836.03365,0.720278085,5792.308031,0.003113223,-0.393893701,-0.394661252,0.095313872,298.4498842,295.2690748,302.5868795,298.4656593,293.5805753,304.9412469,4.495426546,22.97452716,31.20281559,33.07711326,32.11533292,50.53292408,16.83308836,0.514235048,0.489913745,0.006313466,337.3425837,7951.839381,40.0,290.3999939,144.7541178,15183.86828,1.414175073,0.54176106
0.168163048,0.252240413,1.358899588,0.186792313,0.009184712,-6.180961721,0.286603977,0.463094406,0.014900526,1.331583363,1.407935507,0.195068107,-0.026822914,0.107969216,0.231660419,29.39638604,0.057914081,0.096982009,-0.186792313,0.962444258,0.490413909,15058.15236,0.308513389,11641.01351,0.686424792,5152.652561,0.004228308,-0.816849489,-0.817432578,0.129375524,292.947562,288.1046978,298.7571378,292.9580006,286.0284996,301.3001131,3.141676029,16.02254772,21.40631866,25.43666331,23.82547979,42.47291687,12.17698759,0.541893752,0.494521033,-0.019220844,328.5878202,9968.222998,0.0,56.90000153,25.30186925,15150.50136,1.493669043,1.77525732
0.171029914,0.256541385,-1.479069977,0.167975833,0.116218923,-75.89324309,0.289823426,0.410083604,0.01970923,1.151433377,1.419199465,0.198393837,-0.010107223,0.140688146,0.265157134,32.96244619,0.067102774,0.209571823,-0.167975833,1.00637148,0.500786228,19205.35964,0.252561698,14337.22626,0.714591375,6373.604168,0.002845898,-0.237666857,-0.240056647,0.087070048,300.2578639,297.7108277,303.339616,300.2736852,296.4330618,305.3822079,3.07255432,16.40922378,33.62882063,34.07928509,33.83618265,48.04496405,15.67131186,0.51255835,0.523056985,0.128912877,357.4744748,8090.088415,0.0,226.6000061,153.0526318,15103.39984,2.019591268,1.81369676
0.082828446,0.124241191,4.874689991,0.100812707,0.035306845,-52.97178823,0.152102551,0.226437756,0.001792447,1.423041687,1.182093157,0.096080631,-0.065761148,0.045793173,0.10776012,17.08597594,0.029937705,0.126372763,-0.100812707,0.964418827,0.181673317,10126.22161,0.192927263,13648.21996,0.818011803,3538.995583,0.002131088,-1.380462079,-1.379784421,0.065237714,294.421035,290.3617858,299.3301781,294.4320959,288.381676,302.2412471,1.445529156,7.407484447,23.8371209,31.87935342,27.77723659,32.77854994,8.445892517,0.502693466,0.390481203,-0.092562676,235.5741811,8016.555239,0.0,55.29999924,6.182304445,15262.44485,2.715966107,0.73417113
0.106593489,0.159888091,-0.217451617,0.138959624,0.007350752,-5.853467446,0.191605635,0.325258088,0.003902278,1.619832671,1.2407357,0.123647917,-0.067126122,0.041518332,0.122385203,20.68153111,0.031076845,0.093986387,-0.138959624,0.936885051,0.267655245,11299.57595,0.268729675,12593.08014,0.757042377,4024.907577,0.001497924,-1.933844244,-1.932254133,0.045874762,295.5023054,291.0801465,300.7221571,295.5151341,289.1609723,303.5453579,1.065654844,5.503986434,24.46269247,32.79887687,29.40804439,28.67537284,7.072449732,0.501198692,0.343923066,-0.122181875,213.2197545,6864.857087,0.0,38.20000076,8.099685486,15338.48572,2.690772625,0.78715761
0.080730281,0.121093693,0.729933729,0.113372762,0.017447964,-23.61836804,0.149132326,0.256456785,0.001563537,1.769946989,1.176079806,0.093646698,-0.080464699,0.018536379,0.081412101,15.16108948,0.020864335,0.097601779,-0.113372762,0.936326122,0.174082157,7841.650263,0.235784849,11028.87798,0.796699177,2854.029393,0.000474205,-4.292651082,-4.287237787,0.01451062,300.2588783,295.3520775,305.3676509,300.2680044,293.7190761,307.6250857,1.399919689,7.189729631,27.81840346,32.51512019,30.08330566,33.88555528,13.18419854,0.471572499,0.308496374,-0.082188573,130.6918175,2888.422446,8.300000191,92.90000153,22.02222241,15475.49167,0.103917117,0.40280561
0.133992211,0.200985294,4.476929849,0.148777988,0.057311416,-44.11689702,0.23434273,0.353905633,0.009693012,1.335361718,1.31407852,0.155430217,-0.040021238,0.089381757,0.188548319,24.82366335,0.048776871,0.138236217,-0.148777988,0.970779224,0.36678382,13656.52745,0.253928892,12253.89264,0.74271244,4646.832432,0.001585719,-1.701297548,-1.698951988,0.048527444,295.4827964,290.8779601,300.88503,295.4895306,289.1252829,303.0948765,1.899276656,9.734392551,20.43740527,32.81210582,28.08131224,41.36033269,13.22649104,0.537408746,0.448159727,0.032189722,305.2162137,8963.698192,4.5,57.59999847,28.58612699,15328.97922,1.909651278,1.29059897
0.244529732,0.366788187,1.537810479,0.248576367,0.060166039,-28.62449734,0.391541653,0.667285631,0.029135336,1.202376128,1.653429428,0.283652903,0.024666149,0.186942632,0.347213828,41.4347524,0.089645038,0.157035413,-0.248576367,0.991620977,0.766708571,21002.45938,0.36236833,12511.46427,0.60313447,7029.999431,0.004156413,-0.181773173,-0.180434359,0.126592784,295.6825859,291.9580435,300.3378849,295.6842242,290.5079691,302.521988,3.993871716,20.36874602,25.66631762,30.45859528,28.97702837,58.36544617,20.02464368,0.610161068,0.608947577,0.066857318,444.6974094,11262.56091,239.1000061,391.6000061,329.4824736,15170.95367,3.856304796,1.28756506
0.096996065,0.14549246,-5.333587441,0.09942317,0.107026358,-115.8453227,0.1760327,0.222348164,0.004286705,1.116720354,1.216303633,0.11251503,-0.045951719,0.084046619,0.15453713,20.5353432,0.042899822,0.196892243,-0.09942317,0.99513232,0.232931762,13008.10959,0.165926927,14749.48748,0.819968009,4359.585184,0.004064489,-0.942280407,-0.941064927,0.124374297,290.2774745,286.5112641,294.8851614,290.2894036,284.3036132,297.4746814,3.065374232,15.63340868,25.55932405,29.88276969,27.516574,48.91156513,16.11178295,0.619359544,0.600103242,0.158082526,436.6617116,14652.05485,0.0,92.90000153,64.28985524,15002.56026,1.386119761,1.0842799
0.21203994,0.318054632,1.738410306,0.218953877,0.067020929,-36.23034168,0.347001335,0.569138154,0.022016536,1.221529658,1.548193297,0.245965024,0.006276272,0.160707569,0.302663307,36.93858157,0.07933274,0.147054931,-0.218953877,0.985947326,0.649160504,19200.37774,0.330863519,12604.63552,0.643098006,6451.67606,0.005430944,-0.515826623,-0.513511116,0.166132707,290.5569732,285.8060931,296.194851,290.5681674,283.9548506,298.6204944,4.459958995,22.74676705,18.66614554,28.02994283,23.03252767,53.09136604,18.61707984,0.596465623,0.586150565,0.088506163,399.9353737,12507.3375,8.100000381,234.6000061,93.42342357,15016.2227,1.628825954,2.80010559
0.250132249,0.375192215,1.973977425,0.247437238,0.106748988,-48.61266206,0.398684898,0.662551746,0.027080236,1.143670544,1.674306958,0.290151885,0.035473761,0.207733394,0.361798155,43.77392653,0.099022454,0.202759575,-0.247437238,1.006177988,0.786978477,23088.72685,0.353111983,13512.46866,0.604356673,7674.349683,0.006674983,-0.223415507,-0.222827976,0.204233104,291.859975,287.2562773,297.5091857,291.8709998,285.6379793,299.8383449,5.930461103,30.24535178,22.67075602,27.82398351,25.06591023,60.03752446,23.37193057,0.665377703,0.687097656,0.180624599,465.5830546,13020.59623,98.90000153,321.7999878,137.547826,14989.57417,3.114541624,2.76355051
0.234084874,0.351121675,2.02377326,0.232403134,0.075239451,-38.49506321,0.374344672,0.621172455,0.028169132,1.177756815,1.631550558,0.271537059,0.024405455,0.188380688,0.338079702,41.47802735,0.089310926,0.170024,-0.232403134,1.004387242,0.728919073,22160.63945,0.33468864,13667.19357,0.626839425,7370.595499,0.003713451,-1.327007154,-1.322122046,0.113580067,292.1752367,287.6232208,297.8554913,292.1805761,285.9084731,300.2831464,4.003696482,20.41885206,19.81564797,27.04789056,24.44648479,59.57757624,21.03391198,0.600675393,0.610216933,0.076914659,484.2263931,14575.49968,0.0,291.2999878,134.4102562,15024.93254,2.344741187,1.88245412
0.27589987,0.413842989,2.280720847,0.26695055,0.136061543,-55.89973789,0.431424007,0.732851536,0.030219343,1.105006387,1.767995963,0.320042162,0.056045297,0.240063263,0.398899824,48.13061716,0.112551357,0.234412385,-0.26695055,1.019749469,0.880205728,25438.39443,0.367892808,13955.83327,0.579449253,8402.646293,0.005833952,-0.188887199,-0.187055691,0.178340991,294.5273512,290.5567729,299.6916901,294.5319942,289.2162631,302.0334809,5.823698152,29.70086126,24.20930057,28.04751502,25.84468556,70.08314811,27.37179185,0.681319655,0.714722997,0.217060384,526.1710504,13329.30518,185.1999969,323.2000122,263.4045445,14903.32193,3.64314869,1.7216343
0.185092322,0.277634203,1.624142852,0.191103193,0.074472957,-45.32515648,0.310829839,0.477144968,0.018445959,1.212175561,1.459025076,0.214706035,-0.008177163,0.14080768,0.271362434,33.48470951,0.070173114,0.15716869,-0.191103193,0.987712369,0.551664022,18088.47216,0.295895452,12885.73002,0.680556755,6075.771342,0.004839924,-0.760170013,-0.759017474,0.148085642,290.0442076,285.4381008,295.5221825,290.0561247,283.4042275,298.1163116,4.044351171,20.62691832,18.33587837,23.77483283,21.1410447,53.71674748,18.30255626,0.604077693,0.603756063,0.109720612,425.9849621,13641.03948,4.099999905,86.19999695,43.00833332,14905.86895,0.348582117,2.01413043
0.120633794,0.180948274,1.695119862,0.122341305,0.08789566,-95.60626181,0.211413523,0.287858524,0.007505687,1.098759955,1.283131456,0.139934603,-0.033576421,0.103585173,0.187744749,23.78198937,0.051727524,0.181146848,-0.122341305,0.996577297,0.318453068,14208.54488,0.195148412,14324.45887,0.78598512,4748.484144,0.003293734,-0.891408243,-0.88929809,0.100787433,290.2752909,286.1285131,295.3923159,290.286766,283.824219,298.0822994,3.11319883,15.8773367,21.97213872,28.00043212,24.9679027,51.03510582,16.87077043,0.597601951,0.586096492,0.085704392,477.3602094,15892.59744,20.20000076,92.09999847,46.62419335,14980.30148,1.557998079,1.02993696
0.139191177,0.208783664,0.847492402,0.169746352,-0.002999988,2.441827085,0.244224018,0.409378482,0.008641752,1.475458489,1.323721047,0.161460996,-0.050313539,0.068684909,0.175124722,25.57096709,0.043242089,0.08668183,-0.169746352,0.939361106,0.385593667,13399.58795,0.305739553,11990.08789,0.709942008,4699.738556,0.004043646,-1.519262433,-1.520287037,0.123734564,292.7000427,288.0028076,297.8911743,292.7086487,285.9567261,300.1447144,1.90939747,9.740939776,25.90696237,30.48543007,28.33769443,34.6547619,8.125,0.522552698,0.412098974,-0.082450188,238.4686717,7596.904762,47.80487823,112.87317,76.12995436,15315.38681,0.316495687,0.21435897
0.204078123,0.306112787,2.371942938,0.202815235,0.100319188,-54.57514684,0.337840598,0.512301632,0.020847591,1.148510048,1.516680866,0.236729534,0.007992972,0.168729916,0.305670769,38.14618358,0.081476146,0.201041875,-0.202815235,1.002743486,0.620354647,21451.5155,0.300976481,14156.71122,0.663801245,7138.857863,0.007183444,0.061851351,0.062494408,0.21976426,295.5164056,292.2005688,299.642464,295.5214058,290.7707923,301.835802,4.853186959,24.75125308,28.12774609,30.59783866,29.41658102,56.91729675,16.96420331,0.630007433,0.639591044,0.131249411,416.5339527,10469.87454,197.1000061,399.3999939,282.1607141,15102.04664,2.660266016,1.17621491
0.13074391,0.196113046,2.274634007,0.15733597,0.028569929,-18.70711252,0.229297306,0.377185,0.004672072,1.450628786,1.305331015,0.151662238,-0.048107713,0.074031313,0.166225478,24.52242807,0.045638976,0.116793728,-0.15733597,0.947797672,0.355031467,13242.71184,0.28358284,12421.88216,0.729520845,4616.432844,0.002603518,-0.473542382,-0.473907396,0.079668757,295.5608095,291.4233208,300.4939052,295.5756474,289.33745,303.4661038,1.786282321,9.113771906,25.98203066,30.72401534,29.02567107,31.74779504,8.15394611,0.544559326,0.434478898,-0.025993186,273.6374133,7431.261531,0.0,37.0,16.21388885,15209.82235,1.529465696,0.97828988
0.113264283,0.169894347,-43.69440227,0.128176532,0.080986161,-72.14790538,0.20135768,0.296989818,0.006972573,1.416304136,1.259926769,0.131386054,-0.050209031,0.073542959,0.157306229,22.96935716,0.041245235,0.18047321,-0.128176532,0.971273827,0.291790175,13607.01169,0.227228211,14011.55928,0.774105156,4667.30096,0.001639636,-0.674842852,-0.677174837,0.050175493,300.8267111,297.4907659,305.1030178,300.842832,295.9595876,307.4366108,1.651958996,8.674293399,33.99829483,35.35983827,34.62205914,33.75479415,8.963628201,0.482891171,0.4174863,0.027120982,317.3224553,5192.049165,0.0,152.8000031,71.45384662,15312.02753,0.259851147,0.84184711
0.12227678,0.183412618,1.401857408,0.150435696,0.015166638,-10.78261038,0.216906603,0.35677491,0.004836076,1.484461969,1.280760148,0.141840433,-0.054944572,0.062827527,0.152764526,23.25989123,0.040242871,0.102472348,-0.150435696,0.944900379,0.324397391,12660.18029,0.276871111,12480.90534,0.739543632,4435.99597,0.002083541,-0.823212438,-0.82233131,0.063766075,295.915603,291.6888918,300.8681369,295.9231712,290.0384936,303.419508,1.698128727,8.767923669,28.40650325,35.90657001,32.71673208,31.83692618,8.587594052,0.508313929,0.369708809,-0.082395207,255.8693718,7047.076726,0.0,49.0,26.43944959,15458.4849,3.200949329,0.48873342
0.200233231,0.300345288,2.529897999,0.203350572,0.097262422,-54.08273428,0.332469117,0.514270212,0.015971105,1.151111473,1.504801018,0.232269419,0.005752162,0.165331893,0.294907333,36.41552282,0.082065759,0.188727477,-0.203350572,0.99361327,0.606443828,19818.41108,0.307545387,13335.07577,0.663091015,6631.500849,0.010850425,-0.675313016,-0.676411208,0.331971718,290.1411735,286.3968906,294.8769202,290.1535816,284.9692559,297.2361907,5.505590349,28.07851056,21.77511364,26.44371287,25.15683549,58.50477723,23.86063999,0.645079233,0.647989989,0.176373852,490.6607082,13483.83154,75.80000305,161.0,127.7467892,15024.84393,3.053630721,4.00284376
0.193785875,0.290674054,0.943662952,0.224521321,0.046507747,-20.58432626,0.321045073,0.585728907,0.016226454,1.456230915,1.492557374,0.224790439,-0.021168591,0.112139203,0.246059257,33.89039257,0.061608567,0.11918792,-0.224521321,0.938983512,0.583117296,17135.98363,0.371431112,12117.0415,0.634959637,5930.069001,0.002466513,-0.685922613,-0.686654656,0.075389371,300.7352331,296.3100477,305.5814545,300.7407009,294.2427275,308.9350384,0.894722482,4.573578144,34.39955563,34.39955563,34.39955563,28.75150039,6.267929226,0.388610875,0.26234648,-0.038184632,106.9357842,836.3940678,0.800000012,0.800000012,0.800000012,15878.89078,0.050652851,0.63704848
0.207642998,0.311459552,1.709055804,0.215787195,0.078067543,-43.12033589,0.342182875,0.555627585,0.018637623,1.204212406,1.530113207,0.240864654,0.004560478,0.159426102,0.296906301,36.95196187,0.079973905,0.169034219,-0.215787195,0.983229282,0.633252367,19570.63266,0.329257285,12994.99257,0.64646027,6588.979606,0.010151192,-0.273829082,-0.273843899,0.310608723,290.7432016,286.4795997,296.0533966,290.7549208,284.7606786,298.2318104,5.2031656,26.53614449,20.80526055,26.65935029,23.8793363,53.06321361,19.27433588,0.616206947,0.609098561,0.132148861,429.0942733,12242.7563,60.09999847,188.8999939,103.1414636,14999.17798,2.895303996,3.24103476
0.222679294,0.334013926,2.814720686,0.219375756,0.125788923,-61.99406899,0.363477685,0.564698382,0.020487294,1.115753377,1.575901269,0.25830674,0.021985484,0.191880091,0.331394668,40.67951044,0.092375704,0.22340214,-0.219375756,1.007023447,0.687653687,22397.62824,0.31895481,13973.4829,0.640881499,7437.124356,0.006576745,0.09719255,0.09820695,0.201181462,294.411892,290.3583637,299.5753349,294.418422,288.8201702,301.9430568,6.301153896,32.13588471,27.30342441,28.94107479,28.16670396,62.867196,21.12233546,0.681714312,0.708689621,0.2133223,474.235812,12098.00662,265.1000061,347.2000122,319.6413795,14997.94502,2.467523407,1.33780812
0.193832832,0.290745126,-6.012849405,0.192411259,0.106604424,-62.47875714,0.322406731,0.483460588,0.018381209,1.134809177,1.488537002,0.224845065,0.004017921,0.163147415,0.29193917,36.59514691,0.079000174,0.202729088,-0.192411259,1.003085265,0.583287187,20840.09293,0.286779188,14351.48961,0.679398765,6933.782791,0.01516688,-0.258862069,-0.260398139,0.463982943,292.8687994,288.6267545,298.0313175,292.8815159,287.0559284,300.419233,5.579153122,28.45368157,17.85320133,31.17981445,23.05887858,59.54885122,22.57505591,0.612989385,0.634994015,0.150522347,431.9191521,11290.76908,35.79999924,123.5999985,70.56060652,14833.15502,0.753880247,2.25622276
0.197411976,0.296113409,17.49810246,0.190743144,0.113968285,-66.36466072,0.32691231,0.479488589,0.026715351,1.151308006,1.501264068,0.228996765,0.004294333,0.162082688,0.303104728,35.81537966,0.075150215,0.200806334,-0.190743144,1.014229081,0.59623653,19755.37333,0.277162121,13423.20897,0.682184831,6527.681936,0.008396822,-0.252969038,-0.280593353,0.258459637,293.2331239,288.9004988,298.535674,293.3609136,286.9967631,301.7194136,7.501974453,38.26007015,20.28701947,31.9730992,27.37294716,59.75765792,20.38069308,0.636941136,0.672011371,0.178898847,459.8380213,14367.03942,145.0,282.0,188.2723161,14967.86552,1.311259731,1.45394944
0.279086003,0.418622167,2.092317511,0.268800599,0.107611925,-44.43213437,0.435571894,0.738563401,0.034045629,1.116395183,1.778867636,0.323738071,0.056441979,0.239300854,0.404208821,48.87024764,0.110989039,0.217461228,-0.268800599,1.022725721,0.891733157,25956.94281,0.36859526,14117.58988,0.576917709,8562.590918,0.005836294,-1.166979129,-1.127276953,0.193793757,291.2201993,287.1874416,296.452278,291.2920465,285.5853177,298.7224709,4.242588866,21.63720263,21.93888584,25.96772253,25.22300171,64.84377188,24.17488888,0.646254726,0.682466776,0.15890761,556.5696575,16976.98797,226.8000031,321.1000061,271.7403522,14949.0571,4.933029602,1.45394944
0.259238719,0.388851699,-0.046695232,0.250065039,0.120614827,-53.62828415,0.410192498,0.672864222,0.033688807,1.130834429,1.706923398,0.300715335,0.042136267,0.217612769,0.380410747,45.36738124,0.100590223,0.220055194,-0.250065039,1.019989945,0.819925683,24090.57664,0.347592684,13738.22155,0.601316291,7953.028205,0.013570555,-0.286573006,-0.298339043,0.435791909,291.4286444,287.875235,295.7848322,291.4993582,286.4077446,298.2195067,7.95412472,40.56603627,22.48019259,29.95861484,27.53095157,66.29707679,24.33975735,0.655542286,0.692928573,0.195877295,462.9899163,13669.59015,137.8000031,274.7000122,202.9116789,14961.46051,3.367170948,1.45394944
0.245356773,0.368029311,1.93200074,0.238075973,0.099914945,-46.32385121,0.393080178,0.628222076,0.032422693,1.148946177,1.654428531,0.284612409,0.031554484,0.20193146,0.362830975,43.59231642,0.093743805,0.200258818,-0.238075973,1.015745142,0.769700804,23443.59426,0.33638015,13759.3331,0.616194679,7753.182331,0.008946607,-0.150987562,-0.137125947,0.294421349,295.1651559,291.5957436,299.6609532,295.2199944,290.3442165,301.8261881,6.83695072,34.86844824,28.61921772,30.14488823,29.79081269,56.94675114,16.40512994,0.639146689,0.664127752,0.146703998,394.138019,11512.29323,203.6000061,304.2000122,249.6950625,15062.66284,3.695771402,1.58411215
0.183674832,0.275508441,1.524524518,0.17817984,0.130415706,-79.00481452,0.307728796,0.440608059,0.021252619,1.129945265,1.458429614,0.213061863,-0.001191263,0.155371428,0.284323047,35.17579199,0.073298598,0.214232021,-0.17817984,1.011661024,0.546535543,20454.7968,0.262810055,14601.29483,0.699814775,6768.45173,0.021468915,-0.213632659,-0.248227947,0.644063999,290.3884446,286.6510403,295.3453393,290.5040023,285.0908771,298.0907319,8.619868838,43.96133201,19.28965559,30.6602993,23.25497898,64.11467906,24.05296029,0.66265718,0.704614739,0.213089984,479.6782847,15908.64132,159.1000061,284.7000122,210.6927268,14767.53388,0.768375644,3.38203898
0.172633371,0.258946266,1.213589466,0.179946331,0.062894262,-43.10265096,0.292397638,0.446065203,0.017669046,1.229495227,1.423124783,0.200253772,-0.016259393,0.127548424,0.253186877,32.1414524,0.063851621,0.16035703,-0.179946331,0.985072905,0.506587535,17870.62573,0.282355288,13468.66172,0.697362992,6013.571698,0.004587856,-0.170163332,-0.183365879,0.152155259,293.636813,289.8741353,298.1757832,293.7314117,287.7220188,300.7360668,4.284558512,21.87218495,27.08634459,34.40067541,30.55319002,52.31692164,16.83583663,0.588169944,0.533138627,0.03575714,396.6421373,12231.97328,245.3000031,537.7999878,389.8700934,15094.92484,2.631253902,1.12541986
0.229455244,0.344177335,12.82115152,0.220437052,0.109811388,-56.22299479,0.370548606,0.575255889,0.03102715,1.138759597,1.60613714,0.266166714,0.024031801,0.191472423,0.345178864,40.61899758,0.088194793,0.207563205,-0.220437052,1.019348796,0.712169074,21850.14957,0.31105028,13393.45105,0.641420291,7208.939944,0.007127448,0.06978604,0.081879781,0.245563685,296.0992923,293.7766953,298.7151631,296.1291965,292.5258585,300.7411367,4.459408497,22.74298309,26.88295131,31.01490972,29.62653233,62.83629726,22.72821098,0.632404762,0.673113595,0.157486835,466.665762,12015.18832,204.5,350.1000061,259.2838935,15072.70387,2.852589918,0.70588235
0.194347617,0.291516522,1.390933515,0.208184384,0.054325168,-32.38639656,0.323347354,0.531392189,0.016910677,1.262459593,1.488952541,0.225442022,-0.007371703,0.138976509,0.271864819,33.57281339,0.07176338,0.167948816,-0.208184384,0.971733643,0.58514968,17122.2963,0.327862849,11882.30873,0.656998472,5807.174684,0.002376429,-1.584051397,-1.530339599,0.079904158,296.9084243,292.1896941,302.2642735,296.9439969,290.4583048,304.7507099,2.757927732,14.06920195,31.17113537,32.29550369,31.73331953,47.41443794,16.01876765,0.544905654,0.487580313,0.033541978,272.4344243,6440.86789,212.5,222.3000031,217.4000015,15248.4712,0.650133724,0.07164179
0.137949941,0.206922071,-3.010207536,0.144752015,0.074959601,-67.15056737,0.239159765,0.346364235,0.011568001,1.218326251,1.328239815,0.160021229,-0.031571815,0.104110055,0.204888811,26.52748766,0.053419496,0.164045864,-0.144752015,0.986326627,0.381102887,15207.32354,0.235175391,13567.1328,0.750209358,5127.148209,0.007788291,-0.672234807,-0.681836271,0.26101989,292.244394,288.4255353,296.9489393,292.3636856,285.9496246,299.5389026,2.131529227,10.88430223,22.11055829,31.93603468,24.47056149,46.84540768,13.38608424,0.567538409,0.512888336,0.065017317,318.9641005,10446.96046,0.0,323.0,245.9968739,15058.60736,1.502914874,1.0390589
